,pv_feedin
4474,0.34684167648093817
4475,0.38635358768560957
4476,0.40841958043568155
4477,0.3305936608349225
4478,0.24290691742215165
4479,0.15639675677092987
4480,0.11442027927419413
4481,0.07397626931214647
4482,0.03869278426588254
4483,0.007630265576767605
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.01264574408134689
4493,0.09578644026291235
4494,0.18286932454771093
4495,0.21326733410182455
4496,0.1941637197634012
4497,0.12876035402956387
4498,0.16307785260650975
4499,0.19230693729452245
4500,0.21338617189769732
4501,0.26281168249953224
4502,0.293345459263144
4503,0.2991801093085659
4504,0.18204707444716528
4505,0.0874843682390856
4506,0.025450514804125888
4507,0.00415195419313192
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.009900074983941548
4517,0.06581346684762461
4518,0.09496328119005518
4519,0.12222404839645358
4520,0.12909112529875783
4521,0.11486869855080989
4522,0.15396939297370138
4523,0.1897428241458514
4524,0.21779119912062994
4525,0.1850560718386421
4526,0.1459917775100378
4527,0.10510056649569212
4528,0.0751531429342736
4529,0.04704903053717058
4530,0.02326630340427696
4531,0.0035856709203572466
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.007278087271054057
4541,0.0361399637402007
4542,0.00795500143780135
4543,0.020126677940685095
4544,0.03612265732687687
4545,0.05460166311249448
4546,0.09506014015801949
4547,0.13729635500650572
4548,0.17554127978394415
4549,0.2309575000535742
4550,0.2677084697171011
4551,0.27988579335463704
4552,0.16721026045103843
4553,0.07765993221868381
4554,0.02034080924239287
4555,0.028837595404282223
4556,0.00019668228679809864
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.011720712911492393
4565,0.10637194120995098
4566,0.22745045303641526
4567,0.34859481453284297
4568,0.45752284118151937
4569,0.5458998439800826
4570,0.6106440286360127
4571,0.6496552663163861
4572,0.6602870917228125
4573,0.6169682246693571
4574,0.5484021499052718
4575,0.4590706015727294
4576,0.32549074058884814
4577,0.20092311987788994
4578,0.09847473065047445
4579,0.022685197655984878
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.009241617452431638
4589,0.09313930601603515
4590,0.18705702881983016
4591,0.31027897276528493
4592,0.4367455263494686
4593,0.5548485457115683
4594,0.5933510017670179
4595,0.6013174931234073
4596,0.5804180102858955
4597,0.5584973790367214
4598,0.5120544533994322
4599,0.4435000625057126
4600,0.3008635140565065
4601,0.17384159905545515
4602,0.07646108031488594
4603,0.016826504477132617
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.009436156360543716
4613,0.10412900550226328
4614,0.2263396091146401
4615,0.3474793641825161
4616,0.45700589598036856
4617,0.5471902089356556
4618,0.5936613447873739
4619,0.6110079445304437
4620,0.5999725625634035
4621,0.5706145213231912
4622,0.51697991514086
4623,0.4420515754712829
4624,0.3048378407268309
4625,0.18045049750651884
4626,0.08269537511866124
4627,0.018235314763903665
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.008709578127466465
4637,0.10096236137964242
4638,0.22135366685695135
4639,0.3419495890207841
4640,0.4510220600577568
4641,0.541266781030375
4642,0.5572529171854136
4643,0.5398133515864824
4644,0.4934214818314319
4645,0.4848879428347314
4646,0.4535719498728485
4647,0.40044119779591336
4648,0.27820705221845643
4649,0.1667518105965095
4650,0.07784620509688102
4651,0.016800699540614573
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.007585289965090164
4661,0.0892550301888614
4662,0.18927883693816477
4663,0.2849896479774312
4664,0.36538833400218357
4665,0.4254097888786844
4666,0.44954540776932245
4667,0.4475353343469849
4668,0.42114920971731223
4669,0.42746493503162675
4670,0.41237276172193577
4671,0.3744391046381422
4672,0.2691163557811528
4673,0.1700054333743421
4674,0.08595554033638546
4675,0.01852473811857522
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0076350754837753035
4685,0.09763217256654617
4686,0.2188138029056663
4687,0.32166034226928797
4688,0.4016575197004884
4689,0.4574045969629635
4690,0.4050619662670884
4691,0.31082660509715804
4692,0.1860296909755951
4693,0.2155812365732629
4694,0.23075735522094776
4695,0.22801112271140253
4696,0.16397706928943068
4697,0.10339923763390424
4698,0.051789070878373616
4699,0.009973666012806233
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.00558074901091277
4709,0.08856878213905471
4710,0.1938449177125372
4711,0.2836253394445249
4712,0.3503299614464689
4713,0.39037549280397627
4714,0.36669402156465547
4715,0.31146544807846493
4716,0.23315503888807407
4717,0.22225887818206883
4718,0.20112305815373288
4719,0.17054331338835255
4720,0.16298659761322595
4721,0.1357968474435612
4722,0.09110668445239416
4723,0.019312295761266866
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.004685173688840519
4733,0.07763023301211501
4734,0.16302562382829486
4735,0.23154215171573428
4736,0.2751473954788283
4737,0.291266243178321
4738,0.2917206687422503
4739,0.2708491261919057
4740,0.23310785478788953
4741,0.2363477004807029
4742,0.2269217767231085
4743,0.20437386902970883
4744,0.15000612928137705
4745,0.09688203418310415
4746,0.049972275667895645
4747,0.009189988646141112
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.004031210981897223
4757,0.07068495294711812
4758,0.1434472868775005
4759,0.22812550118380093
4760,0.3054637363413245
4761,0.37101662450561446
4762,0.37109380319114793
4763,0.3430632584345184
4764,0.2943321488793157
4765,0.28619857788416775
4766,0.26472677394204286
4767,0.23056002550684587
4768,0.158757602911839
4769,0.09404078970362743
4770,0.04282465987435427
4771,0.007388404417604633
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.003166636057560605
4781,0.058628865455605576
4782,0.10693497491138547
4783,0.1416985299673391
4784,0.15091833791375625
4785,0.13409296530692566
4786,0.172391907100726
4787,0.20584392035425164
4788,0.23054756232353257
4789,0.2222281936174554
4790,0.20209956163172518
4791,0.17263770828898853
4792,0.14377744199791645
4793,0.10625725177218281
4794,0.0634515993712428
4795,0.011946153559647668
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.0022461637159833427
4805,0.06757634808273084
4806,0.13858838138615723
4807,0.18325583070506443
4808,0.1940056856135484
4809,0.1716210617335125
4810,0.17728310771983308
4811,0.1699651928834784
4812,0.15181807158030483
4813,0.1859186102881674
4814,0.20635306432486766
4815,0.2089210543405543
4816,0.1685092809008008
4817,0.12067942260844979
4818,0.06983584691978471
4819,0.013166110165642977
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0009347548942815612
4829,0.03310248860939138
4830,0.022210000091645962
4831,0.02758854934153214
4832,0.024487341777557077
4833,0.013427093651783961
4834,0.0294286703632244
4835,0.046854415895179975
4836,0.06334263600491889
4837,0.06331697341338566
4838,0.05959243859858359
4839,0.05224616589370438
4840,0.05010215691627734
4841,0.04098198339500516
4842,0.025965569506649827
4843,0.0030952021439887185
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.001367852665830864
4853,0.05705329885814868
4854,0.11109302341813436
4855,0.18619536599014658
4856,0.25902195033733333
4857,0.3233806643417572
4858,0.3684935055623677
4859,0.395836675919689
4860,0.4039577011745856
4861,0.3615370608683013
4862,0.30473984122198855
4863,0.23895485040384853
4864,0.18078880181080187
4865,0.12066826753943667
4866,0.0641551197490882
4867,0.011015740467414804
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.000755481479921338
4877,0.044472253208375716
4878,0.07024804670720285
4879,0.10618430762512233
4880,0.13170042256050501
4881,0.14502730754822862
4882,0.1732075576117313
4883,0.19397327548437243
4884,0.2045670693578019
4885,0.18482762352911453
4886,0.15707477836161773
4887,0.12399169728609924
4888,0.11275887077782024
4889,0.08937880264882027
4890,0.05595320430320302
4891,0.00905704195790583
4892,0.0
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.05810717816744303
4902,0.12387289151564342
4903,0.2124147782689099
4904,0.3005412131672819
4905,0.3792756537907514
4906,0.4205306036258578
4907,0.43860852148611074
4908,0.43387612553924826
4909,0.3746832928096562
4910,0.3022099734873203
4911,0.22373596341104995
4912,0.16417322374823842
4913,0.10558642036185406
4914,0.05334447047213677
4915,0.00822814930682814
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.04980879269152429
4926,0.09776480566250358
4927,0.16405222118280158
4928,0.22687946544579707
4929,0.28115631688310894
4930,0.34116622914622413
4931,0.3876931875036725
4932,0.4166127215024741
4933,0.3257139564018598
4934,0.2256156099731993
4935,0.12941207664093096
4936,0.1246475284289121
4937,0.10290722719186492
4938,0.0661847319162941
4939,0.010233473150184516
4940,0.0
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.04085127846683704
4950,0.07025076391458532
4951,0.10994120861365733
4952,0.1395277044686534
4953,0.15677548682026685
4954,0.18928911174471713
4955,0.21381766251982828
4956,0.22775582063463712
4957,0.18899146258373908
4958,0.14460336647105967
4959,0.09909997585518288
4960,0.05757441827378883
4961,0.02530828128550669
4962,0.005320309099680749
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.07301494048923071
4974,0.1964800902216097
4975,0.28577863893906075
4976,0.33836039057037953
4977,0.35216488755413233
4978,0.35327258057066574
4979,0.3277979513683562
4980,0.2811142622550832
4981,0.24457223169645717
4982,0.19831248021521933
4983,0.1479258869993351
4984,0.0997534888648636
4985,0.05701799470477447
4986,0.023743549105500437
4987,0.0018585990099697226
4988,0.0
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.057439384570739785
4998,0.14432681984519344
4999,0.24098415400590006
5000,0.3309633595059677
5001,0.407895505518848
5002,0.47505371842494304
5003,0.520953555250038
5004,0.5419852487706723
5005,0.5012895632739872
5006,0.4385255329729524
5007,0.35828128597284076
5008,0.2401640959657925
5009,0.13615627342591347
5010,0.056573982963319294
5011,0.007507019514752061
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.0
5021,0.06601143122707037
5022,0.18627612767416749
5023,0.2220287358428449
5024,0.1848866609979066
5025,0.08053450396433681
5026,0.2308741464333235
5027,0.3934858548535345
5028,0.5422936493609993
5029,0.47247967909432814
5030,0.3831351828180348
5031,0.28491698471254745
5032,0.1961277044832005
5033,0.11539625672334534
5034,0.050720100126932795
5035,0.005989753212017635
5036,0.0
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.04407526109221163
5046,0.10470745984552457
5047,0.14283895293582677
5048,0.14911421524412108
5049,0.1239014539986391
5050,0.18019674713856143
5051,0.23461977464636008
5052,0.2794249345714058
5053,0.2944213525957472
5054,0.2916787861502034
5055,0.2694969011457642
5056,0.17964533554775858
5057,0.100764036538651
5058,0.04079183619080589
5059,0.004145625550707202
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.06061284035127172
5070,0.18330391227307188
5071,0.2845745785250498
5072,0.35783459698341324
5073,0.3991880722210423
5074,0.40605869717965953
5075,0.3827578911147687
5076,0.33472548719325157
5077,0.2674426926994664
5078,0.19157249710729216
5079,0.11728409809036242
5080,0.07755367471241
5081,0.042700715500882724
5082,0.016306489546331453
5083,0.00013348839556123423
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.0433428130343995
5094,0.1143830003745631
5095,0.18647197670618768
5096,0.2448274971702404
5097,0.28465562515776216
5098,0.2930748988749539
5099,0.2797424322513871
5100,0.2494817674882208
5101,0.24996629942072518
5102,0.23706765125011706
5103,0.21032223482488988
5104,0.13846467846116461
5105,0.07624758149565743
5106,0.029568730197335847
5107,0.0018784488356058207
5108,0.0
5109,0.0
5110,0.0
5111,0.0
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0454953282717265
5118,0.12877018656023503
5119,0.21062153471411985
5120,0.2777587764271149
5121,0.3246198116449584
5122,0.34534685623007394
5123,0.34356553268603834
5124,0.35758737234483495
5125,0.31180304395022357
5126,0.2535098424070897
5127,0.18906879881172353
5128,0.12445532973694866
5129,0.06832631397121983
5130,0.02626867725425572
5131,0.0012675706183239046
5132,0.0
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.04692838031116159
5142,0.1366698461572298
5143,0.23206085700180418
5144,0.31816514984195216
5145,0.38720189543346073
5146,0.3693444441807868
5147,0.3167981646314899
5148,0.23955533363344944
5149,0.25908525602256743
5150,0.2625302573802924
5151,0.2468258157732309
5152,0.17413948415205516
5153,0.10517245440744397
5154,0.04682666417748163
5155,0.003986402285280567
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.05321113695789065
5166,0.17494132227198297
5167,0.27037261718218114
5168,0.3322966004790035
5169,0.3567495393535461
5170,0.3331419512488302
5171,0.27642999064526314
5172,0.19648583023237537
5173,0.30186010533108787
5174,0.3765242249636754
5175,0.4083921902418671
5176,0.2552841486720856
5177,0.12741629636520965
5178,0.040381547316918044
5179,0.0026568835687005602
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.0554792062627922
5190,0.19418970330159807
5191,0.261810823406638
5192,0.2615348827522419
5193,0.1939424728701703
5194,0.2531250033131713
5195,0.3052564351519145
5196,0.34243674173228783
5197,0.2763982348837933
5198,0.20216032082327184
5199,0.12907923458281756
5200,0.08431175474456905
5201,0.04555493156131175
5202,0.016457658602776166
5203,0.0
5204,0.0
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.04624242514963515
5214,0.15680538490093895
5215,0.24876456744255665
5216,0.3101318975189783
5217,0.33681808685616377
5218,0.3494601891417467
5219,0.3364358410707535
5220,0.30152897496699793
5221,0.26392745853544614
5222,0.21475696690492083
5223,0.16033159260813293
5224,0.10410505961200579
5225,0.05572685368354282
5226,0.019978408840570824
5227,0.0
5228,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,0.0
5236,0.0
5237,0.04229844803293086
5238,0.15181751176895417
5239,0.25814909387675283
5240,0.3462209931626502
5241,0.4092134446977121
5242,0.4761036509760365
5243,0.5189604896296944
5244,0.5355713226964185
5245,0.5171474769541093
5246,0.473289864256121
5247,0.4045427214567092
5248,0.2685419177869306
5249,0.14781198960717132
5250,0.05639183829945958
5251,0.0035838570772547926
5252,0.0
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.03612582301736448
5262,0.12636209142553928
5263,0.1912768479365561
5264,0.21864370013063117
5265,0.20865822093258957
5266,0.3073484304594142
5267,0.4017453263266038
5268,0.4796522214666057
5269,0.4082719909467239
5270,0.3200974612845063
5271,0.2264347272841706
5272,0.14621213407297853
5273,0.07739878488645685
5274,0.027160693225630927
5275,0.00025436493003129366
5276,0.0
5277,0.0
5278,0.0
5279,0.0
5280,0.0
5281,0.0
5282,0.0
5283,0.0
5284,0.0
5285,0.026042543067735638
5286,0.07760205843302946
5287,0.12695990225784606
5288,0.15827752929365108
5289,0.16895454874921867
5290,0.18110151405713412
5291,0.17959315331592637
5292,0.1666802249165868
5293,0.16725846458890314
5294,0.15761214573676263
5295,0.13782990770316142
5296,0.08862309604035126
5297,0.046441787973386106
5298,0.015564926686383207
5299,0.0
5300,0.0
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.022781727962565567
5310,0.07093589292591651
5311,0.11429393103663284
5312,0.13885048057910973
5313,0.14295322990175469
5314,0.17126534240772834
5315,0.1910113005588831
5316,0.2002363095715962
5317,0.18313098758050247
5318,0.15669533039495648
5319,0.1245074762504749
5320,0.07979558317114772
5321,0.041526416115580764
5322,0.013504525496308387
5323,0.0
5324,0.0
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,0.0
5330,0.0
5331,0.0
5332,0.0
5333,0.025876220929488734
5334,0.09782199013141352
5335,0.16297193750004724
5336,0.2057590250568689
5337,0.22230101043417044
5338,0.2570702201279326
5339,0.27790125991313763
5340,0.2838174836126763
5341,0.2509438176714802
5342,0.2068523519024114
5343,0.1563715932319506
5344,0.1092956575194518
5345,0.06408237798947246
5346,0.02553911037357767
5347,0.0
5348,0.0
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.030253618998540965
5358,0.13301791680906763
5359,0.23787643213190518
5360,0.32544223528214883
5361,0.38857249148653805
5362,0.3798102970804324
5363,0.3370506166259075
5364,0.26904004558183287
5365,0.2674876270173738
5366,0.24987235855329085
5367,0.21686093482332972
5368,0.13834185032143378
5369,0.0714460273374952
5370,0.02325142820749793
5371,0.0
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.02420364085044534
5382,0.10886517773035599
5383,0.1810001240008552
5384,0.22523303102232117
5385,0.23848939130647961
5386,0.2840721998974604
5387,0.31518235705472625
5388,0.329101262224625
5389,0.3211688577944424
5390,0.29549356923402476
5391,0.25275485562737193
5392,0.1610898466897466
5393,0.08282402994018662
5394,0.026668685091598462
5395,0.0
5396,0.0
5397,0.0
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.012993475401800828
5406,0.036029295047612125
5407,0.07985562193030842
5408,0.12926738836113852
5409,0.17941216264479595
5410,0.19975228253808133
5411,0.20705490519016856
5412,0.20136441806956193
5413,0.17500165612906066
5414,0.14071530325414788
5415,0.10274698894478133
5416,0.06485152739254689
5417,0.032640160783100586
5418,0.00943672324642588
5419,0.0
5420,0.0
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,0.0
5426,0.0
5427,0.0
5428,0.0
5429,0.011119156915125467
5430,0.028037937155540503
5431,0.10920783896444214
5432,0.2354606060181867
5433,0.38996645917087946
5434,0.42499413563185645
5435,0.431588047742773
5436,0.41228411955408184
5437,0.3240984940831524
5438,0.2258117850606707
5439,0.13117105741748714
5440,0.10015782974418752
5441,0.06419943655317499
5442,0.02722141737475681
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.0
5450,0.0
5451,0.0
5452,0.0
5453,0.02277562239951625
5454,0.13453041514972058
5455,0.19755914250236942
5456,0.19698618519860076
5457,0.13485509298010023
5458,0.18374457435988353
5459,0.2275757688100976
5460,0.2606165433944541
5461,0.2559492824282838
5462,0.23617983876019544
5463,0.20213358132090467
5464,0.12754691944493873
5465,0.06421572082374648
5466,0.01907324736436171
5467,0.0
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.0
5474,0.0
5475,0.0
5476,0.0
5477,0.020741315001082394
5478,0.12799490371091482
5479,0.23757048141632456
5480,0.32618410796479835
5481,0.38912584162566366
5482,0.45759723405377745
5483,0.5024773741707929
5484,0.5210238868718126
5485,0.5154504454281473
5486,0.48103310970561536
5487,0.4179296872890336
5488,0.2751872008549451
5489,0.14680546527062288
5490,0.04870035429451884
5491,0.0
5492,0.0
5493,0.0
5494,0.0
5495,0.0
5496,0.0
5497,0.0
5498,0.0
5499,0.0
5500,0.0
5501,0.02202187955886617
5502,0.1484001311900519
5503,0.2912375094335973
5504,0.4222366552607187
5505,0.5302553757021223
5506,0.6072086592586086
5507,0.6511017042053974
5508,0.6608976800630835
5509,0.6102900552017785
5510,0.5299937398278229
5511,0.4264659025608145
5512,0.2843115302100652
5513,0.15424127551633807
5514,0.0517812151916694
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.0
5520,0.0
5521,0.0
5522,0.0
5523,0.0
5524,0.0
5525,0.018788464324092636
5526,0.1444257735984348
5527,0.2762604784774835
5528,0.38581287468456754
5529,0.46646355686072366
5530,0.5236886545861642
5531,0.5495536497031722
5532,0.5446780200367667
5533,0.5086571354530897
5534,0.44688085251911397
5535,0.3638181587776785
5536,0.22810295966600808
5537,0.112554864298161
5538,0.031413264171346315
5539,0.0
5540,0.0
5541,0.0
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.0
5547,0.0
5548,0.0
5549,0.013730040582676288
5550,0.10365627696898164
5551,0.1920468525157595
5552,0.2545786582990516
5553,0.2860450800959316
5554,0.34643934853013464
5555,0.3903749151344627
5556,0.41347007088307386
5557,0.3492972922407059
5558,0.2706786660349487
5559,0.18753635530472354
5560,0.11666775375259195
5561,0.0569133341833268
5562,0.01491212552578468
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,0.0
5573,0.010856764379036257
5574,0.08266063896005707
5575,0.15116797187564054
5576,0.19369826048634675
5577,0.20716196590017355
5578,0.29324587663355517
5579,0.37263514656813984
5580,0.4351633779391007
5581,0.4249402879826271
5582,0.38937165229580145
5583,0.3305900764400346
5584,0.21222468667788247
5585,0.1081881861565737
5586,0.031230265888954233
5587,0.0
5588,0.0
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.012125006820348326
5598,0.12091100887441164
5599,0.25893552232196065
5600,0.3926256792137658
5601,0.5073818320910989
5602,0.5667031526552598
5603,0.5931000850144437
5604,0.5866973914401741
5605,0.5180424567835008
5606,0.42506554151745507
5607,0.317964441550014
5608,0.20312546707005558
5609,0.10242245274267975
5610,0.02836529554352937
5611,0.0
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,0.0
5617,0.0
5618,0.0
5619,0.0
5620,0.0
5621,0.00690727835191553
5622,0.06419943477482026
5623,0.11894404075990715
5624,0.1491500350453439
5625,0.1519086854595884
5626,0.19316527037246925
5627,0.22678669195354972
5628,0.24828183354827227
5629,0.20812672270154725
5630,0.15959082112620548
5631,0.10899444549371406
5632,0.0748809339467749
5633,0.04108010606599291
5634,0.011787774372494857
5635,0.0
5636,0.0
5637,0.0
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,0.0
5645,0.011067621439046032
5646,0.12753097845371886
5647,0.27148255564273216
5648,0.4027049102489787
5649,0.5090956942976752
5650,0.566932400440735
5651,0.5886136438546443
5652,0.5757922919170045
5653,0.5217021121091733
5654,0.44138082641693754
5655,0.3422425736613414
5656,0.21127840811442744
5657,0.10053786444085626
5658,0.024004952946686163
5659,0.0
5660,0.0
5661,0.0
5662,0.0
5663,0.0
5664,0.0
5665,0.0
5666,0.0
5667,0.0
5668,0.0
5669,0.0032991400633174996
5670,0.028782125367606916
5671,0.0650515823049924
5672,0.09743661126366432
5673,0.12221622257533661
5674,0.132779990053723
5675,0.13202851557058123
5676,0.12183680433592149
5677,0.11127652067887096
5678,0.09428151212205033
5679,0.0729420277766086
5680,0.04500771633062307
5681,0.02088877310984264
5682,0.0034620582028463587
5683,0.0
5684,0.0
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0
5690,0.0
5691,0.0
5692,0.0
5693,0.007711339313787573
5694,0.12145340959160518
5695,0.25139512212184684
5696,0.35472903039550135
5697,0.42249894856445297
5698,0.4267251377935283
5699,0.39154712112778284
5700,0.32596734309280245
5701,0.294990444522943
5702,0.24784017059909808
5703,0.1901690608485987
5704,0.11715819492381949
5705,0.055087129460271785
5706,0.011512070154760894
5707,0.0
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0056866656752978615
5718,0.09594647430021616
5719,0.21046168264173543
5720,0.31042148905734485
5721,0.3868624431115671
5722,0.41289615872352115
5723,0.4061435651038009
5724,0.3709902713558917
5725,0.35086353939483367
5726,0.31023276302070535
5727,0.2520313953827903
5728,0.15647620803220527
5729,0.07439747863878353
5730,0.015436968467823903
5731,0.0
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.004879489236351691
5742,0.09296654835718236
5743,0.20920769998133823
5744,0.31135815029052993
5745,0.38920710483681853
5746,0.44457843825068066
5747,0.47124835382546537
5748,0.4692085482725981
5749,0.3840855864580817
5750,0.2836820399060669
5751,0.18203410010215879
5752,0.11211861581728513
5753,0.052445962436929464
5754,0.009852886711057959
5755,0.0
5756,0.0
5757,0.0
5758,0.0
5759,0.0
5760,0.0
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,0.0014462855239156228
5766,0.10926730410823712
5767,0.25340399651495715
5768,0.3863211250858415
5769,0.49627686720341874
5770,0.5495525352163186
5771,0.5649257813565529
5772,0.5453639065908904
5773,0.5054351252310655
5774,0.4380077190810164
5775,0.34843028569531664
5776,0.21389431833442704
5777,0.09877733828337337
5778,0.018185021076540655
5779,0.0
5780,0.0
5781,0.0
5782,0.0
5783,0.0
5784,0.0
5785,0.0
5786,0.0
5787,0.0
5788,0.0
5789,0.0004172930687766901
5790,0.08870940483522982
5791,0.1804087650257853
5792,0.23001397527767184
5793,0.23605620570833305
5794,0.30446759377369664
5795,0.35862471709646065
5796,0.39283691826959105
5797,0.38318791846612216
5798,0.35029907156698786
5799,0.2932668470915681
5800,0.18317000504882666
5801,0.08631168629236283
5802,0.015923540554808244
5803,0.0
5804,0.0
5805,0.0
5806,0.0
5807,0.0
5808,0.0
5809,0.0
5810,0.0
5811,0.0
5812,0.0
5813,0.00064332806049307
5814,0.10070769331365054
5815,0.24412097385831952
5816,0.3780322349574873
5817,0.4886914082838512
5818,0.5465306183655658
5819,0.5671713531357842
5820,0.5530771807218501
5821,0.5105953581624948
5822,0.44045040065387164
5823,0.3477871888604072
5824,0.21919451200444023
5825,0.10408949208314629
5826,0.019153162288426152
5827,0.0
5828,0.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.09851289970106059
5839,0.24382526576161526
5840,0.3786782056372194
5841,0.4880475140677567
5842,0.5578498989695095
5843,0.5923938807517938
5844,0.5922504164367544
5845,0.5274473023723577
5846,0.4360251138446261
5847,0.32694192446511966
5848,0.20277576088306593
5849,0.09343703319298162
5850,0.014869201483186496
5851,0.0
5852,0.0
5853,0.0
5854,0.0
5855,0.0
5856,0.0
5857,0.0
5858,0.0
5859,0.0
5860,0.0
5861,0.0
